player_id,country_name,team_name,player_name,player_nickname
15017,Portugal,Fiorentina,Rui Manuel César Costa,Rui Costa
15017,Portugal,AC Milan,Rui Manuel César Costa,Rui Costa
15867,Portugal,Espanyol,Rui Pedro da Rocha Fonte,Rui Fonte
5205,Portugal,Portugal,Rui Pedro dos Santos Patrício,Rui Patrício
24140,Portugal,Granada,Rui Tiago Dantas da Silva,Rui Silva
24140,Portugal,Portugal,Rui Tiago Dantas da Silva,Rui Silva
4998,Japan,OL Reign,Rumi Utsugi,
8577,Norway,Hertha Berlin,Rune Almenning Jarstein,Rune Jarstein
9636,England,Aston Villa,Rushian Hepburn-Murphy,
21212,Scotland,Norwich City,Russell Martin,
4640,Sweden,Chelsea FCW,Rut Hedvig Lindahl,Hedvig Lindahl
397812,Netherlands,Netherlands,Ruud Geels,
39720,Netherlands,Ajax,Ruud Krol,
39720,Netherlands,Netherlands,Ruud Krol,
19729,Netherlands,Manchester United,Ruud van Nistelrooy,Ruud van Nistelrooy
19729,Netherlands,Real Madrid,Ruud van Nistelrooy,Ruud van Nistelrooy
19729,Netherlands,Málaga,Ruud van Nistelrooy,Ruud van Nistelrooy
6661,Algeria,Montpellier,Ryad Boudebouz,
6661,Algeria,Real Betis,Ryad Boudebouz,
6661,Algeria,Saint-Étienne,Ryad Boudebouz,
3807,England,AFC Bournemouth,Ryan Allsop,
9930,England,Norwich City,Ryan Bennett,
20045,England,Chelsea,Ryan Bertrand,
20045,England,Southampton,Ryan Bertrand,
12510,Scotland,Scotland,Ryan Christie,
3581,Scotland,Scotland,Ryan Fraser,
23250,Scotland,Liverpool,Ryan Fulton,
23230,Netherlands,Netherlands,Ryan Gravenberch,
16441,Netherlands,RC Deportivo La Coruña,Ryan Guno Babel,Ryan Babel
40485,Cape Verde,Cape Verde Islands,Ryan Isaac Mendes da Graça,Ryan Mendes
40485,Cape Verde,Lille,Ryan Isaac Mendes da Graça,Ryan Mendes
10008,Scotland,Scotland,Ryan Jack,
40127,England,Tottenham Hotspur,Ryan Mason,
18797,Scotland,Scotland,Ryan Porteous,
4752,England,Southampton,Ryan Seager,
4035,England,Stoke City,Ryan Shawcross,
7696,Brazil,Udinese,Ryder Matos Santos,Ryder Matos
7696,Brazil,Carpi,Ryder Matos Santos,Ryder Matos
37194,Japan,Japan,Ryota Oshima,
401478,Senegal,Nantes,Rémi Gomis,
7365,"Congo, (Kinshasa)",Lorient,Rémi Mulumba,
7374,France,Bordeaux,Rémi Oudin,
3136,France,OGC Nice,Rémi Walter,
3420,France,Lille,Rémy Cabella,
3420,France,Marseille,Rémy Cabella,
7684,France,Nantes,Rémy Descamps,
308323,France,Lens,Rémy Labeau Lascary,
25377,France,Lyon,Rémy Riou,
25377,France,Nantes,Rémy Riou,
2963,France,Caen,Rémy Vercoutre,
25930,Brazil,Real Madrid,Róbson de Souza,Robinho
6857,Portugal,Huesca,Rúben Afonso Borges Semedo,Rúben Semedo
6857,Portugal,Villarreal,Rúben Afonso Borges Semedo,Rúben Semedo
9927,Portugal,Portugal,Rúben Diogo Da Silva Neves,Rúben Neves
11161,Portugal,Real Zaragoza,Rúben Micael Freitas da Ressurreição,Rúben Micael
6592,Portugal,Granada,Rúben Miguel Nunes Vezo,Rúben Vezo
6592,Portugal,Valencia,Rúben Miguel Nunes Vezo,Rúben Vezo
6592,Portugal,Levante UD,Rúben Miguel Nunes Vezo,Rúben Vezo
5206,Portugal,Portugal,Rúben Santos Gato Alves Dias,Rúben Dias
42173,Germany,German DR,Rüdiger Schnuphase,
34534,Turkey,Turkey,Rıdvan Yılmaz,
124496,Qatar,Qatar,Saad Abdullah Al Sheeb,Saad Al Sheeb
70692,Egypt,Egypt,Saad Ali Saadeldin Samir,Saad Samir
5652,Tunisia,Tunisia,Saber Khalifa,
6666,Spain,Athletic Club,Sabin Merino Zuloaga,Sabin Merino
6666,Spain,Leganés,Sabin Merino Zuloaga,Sabin Merino
41107,Ghana,Getafe,Sabit Abdulai,
5102,Canada,North Carolina Courage,Sabrina D’Angelo,
121296,France,Montpellier,Sacha Delaye,
7329,Senegal,Angers,Sada Thioub,
7329,Senegal,Saint-Étienne,Sada Thioub,
23538,"Iran, Islamic Republic of",Iran,Sadegh Moharrami,
401957,Scotland,Everton LFC,Sadie Mitchel,
3629,Senegal,Southampton,Sadio Mané,
3629,Senegal,Liverpool,Sadio Mané,
3629,Senegal,Senegal,Sadio Mané,
5722,"Iran, Islamic Republic of",Iran,Saeid Ezatolahi Afagh,Saeid Ezatolahi
181010,France,Lyon,Sael Kumbedi Nseke,
51469,Saudi Arabia,Saudi Arabia,Saleh Khalid Al Shehri,Saleh Al Shehri
124526,Qatar,Qatar,Salem Ali Al Hajri,Salem Al Hajri
5187,Saudi Arabia,Saudi Arabia,Salem Mohammed Al Dawsari,Salem Al Dawsari
40256,Senegal,Liverpool,Salif Alassane Diao,Salif Diao
5664,Senegal,Hannover 96,Salif Sané,
5664,Senegal,Senegal,Salif Sané,
20637,Turkey,AS Roma,Salih Uçan,
9085,Turkey,Turkey,Salih Özcan,
9085,Turkey,Borussia Dortmund,Salih Özcan,
45956,France,Marseille,Salim Ben Seghir,
31029,Ghana,Ghana,Salis Abdul Samed,
31029,Ghana,Lens,Salis Abdul Samed,
5178,Saudi Arabia,Saudi Arabia,Salman Mohammed Al Faraj,Salman Al Faraj
3019,France,Montpellier,Salomon Junior Sambia,Junior Sambia
26246,Spain,Levante UD,Salvador Ballesta Vialcho,Salva Ballesta
26246,Spain,Málaga,Salvador Ballesta Vialcho,Salva Ballesta
398161,Mexico,Mexico,Salvador Farfán,
22271,Uruguay,Torino,Salvador Ichazo Fernández,Salvador Ichazo
398152,Mexico,Mexico,Salvador Reyes Monteón,Salvador Monteón
24577,Spain,Granada,Salvador Ruiz Rodríguez,Salva Ruiz
24072,Spain,Real Betis,Salvador Sevilla López,Salva Sevilla
24072,Spain,Mallorca,Salvador Sevilla López,Salva Sevilla
24072,Spain,Espanyol,Salvador Sevilla López,Salva Sevilla
23973,Spain,Cádiz,Salvador Sánchez Ponce,Salvi
29758,Canada,Canada,Sam Adekugbe,
3479,England,West Bromwich Albion,Sam Field,
9458,England,Manchester United,Sam Johnstone,
9458,England,England,Sam Johnstone,
3878,Egypt,Egypt,Sam Morsy,Samy Morsy
5240,"Iran, Islamic Republic of",Iran,Saman Ghoddos,
4961,Australia,Chicago Red Stars,Samantha May Kerr,Sam Kerr
4961,Australia,Chicago Red Stars,Samantha May Kerr,
4961,Australia,Chelsea FCW,Samantha May Kerr,Sam Kerr
4961,Australia,Chelsea FCW,Samantha May Kerr,
91207,Senegal,Lorient,Sambou Soumano,
133305,Turkey,Turkey,Samet Akaydin,
51632,Saudi Arabia,Saudi Arabia,Sami Khalil Al Naji,Sami Al Naji
5566,Germany,Germany,Sami Khedira,
5566,Germany,Juventus,Sami Khedira,
5566,Germany,Real Madrid,Sami Khedira,
7794,Brazil,Hellas Verona,Samir Caetano de Souza Santos,Samir
20253,France,Manchester City,Samir Nasri,
20253,France,Sevilla,Samir Nasri,
6829,Spain,Villarreal,Samuel Castillejo Azuaga,Samu Castillejo
6829,Spain,Málaga,Samuel Castillejo Azuaga,Samu Castillejo
82926,Switzerland,Genoa,Samuel Delli Carri,
6783,Spain,Levante UD,Samuel García Sánchez,Samu
6783,Spain,Villarreal,Samuel García Sánchez,Samu
6783,Spain,Málaga,Samuel García Sánchez,Samu
43945,France,Marseille,Samuel Gigot,
2976,France,Troyes,Samuel Grandsir,
3586,England,West Ham United,Samuel Mark Byram,
4412,"Congo, (Kinshasa)",Nantes,Samuel Moutoussamy,
4412,"Congo, (Kinshasa)",Congo DR,Samuel Moutoussamy,
12779,Canada,Canada,Samuel Piette,
41126,Spain,Real Valladolid,Samuel Pérez Fariña,Samuel Pérez
7695,France,Hellas Verona,Samuel Souprayen,
4712,Spain,Getafe,Samuel Sáiz Alonso,Samuel Sáiz
219317,Spain,Atlético Madrid,Samuel Villa Rodríguez,
5492,France,France,Samuel Yves Umtiti,Samuel Umtiti
5492,France,Barcelona,Samuel Yves Umtiti,Samuel Umtiti
5492,France,Lyon,Samuel Yves Umtiti,Samuel Umtiti
3508,Spain,Real Sociedad,Sandro Ramírez Castillo,Sandro Ramírez
3508,Spain,Huesca,Sandro Ramírez Castillo,Sandro Ramírez
3508,Spain,Barcelona,Sandro Ramírez Castillo,Sandro Ramírez
3508,Spain,Real Valladolid,Sandro Ramírez Castillo,Sandro Ramírez
3508,Spain,Málaga,Sandro Ramírez Castillo,Sandro Ramírez
7121,Brazil,West Bromwich Albion,Sandro Ranieri Guimarães Cordeiro,Sandro
228843,Portugal,Genoa,Sandro Sene Aníbal Embaló,Sandro Sakho
9224,Germany,Darmstadt 98,Sandro Sirigu,
9723,Germany,Darmstadt 98,Sandro Wagner,
49286,England,Everton LFC,Sandy MacIver,
4407,Bosnia and Herzegovina,Strasbourg,Sanjin Prcić,
4407,Bosnia and Herzegovina,Levante UD,Sanjin Prcić,
4407,Bosnia and Herzegovina,Torino,Sanjin Prcić,
51942,Uruguay,Uruguay,Santiago Andrés Mele Castanero,Santiago Mele
5696,Colombia,Colombia,Santiago Arias Naranjo,Santiago Arias
5696,Colombia,Atlético Madrid,Santiago Arias Naranjo,Santiago Arias
5696,Colombia,Cincinnati,Santiago Arias Naranjo,Santiago Arias
25981,Spain,Deportivo Alavés,Santiago Carpintero Fernández,Santiago Carpintero
11386,Spain,Málaga,Santiago Cazorla González,Santi Cazorla
11386,Spain,Villarreal,Santiago Cazorla González,Santi Cazorla
11386,Spain,Arsenal,Santiago Cazorla González,Santi Cazorla
12194,Spain,Rayo Vallecano,Santiago Comesaña Veiga,Santi Comesaña
11385,Argentina,Villarreal,Santiago Cáseres,
25905,Spain,Albacete,Santiago Denia Sánchez,Santi
25949,Spain,Barcelona,Santiago Ezquerro Marín,Santiago Ezquerro
26359,Argentina,Werder Bremen,Santiago García,
8847,Argentina,Lazio,Santiago Juan Gentiletti Selak,Santiago Gentiletti
6594,Spain,Celta Vigo,Santiago Mina Lorenzo,Santi Mina
6594,Spain,Valencia,Santiago Mina Lorenzo,Santi Mina
49301,Argentina,Barcelona,Santiago Ramos Mingo,Santi Ramos Mingo
31053,Mexico,Mexico,Santiago Tomás Giménez,Santiago Giménez
39910,Spain,Athletic Club,Santiago Urquiaga Pérez Lugar,
27403,Argentina,Getafe,Santiago Vergini,
8851,Algeria,Inter Milan,Saphir Sliti Taïder,Saphir Taïder
8851,Algeria,Bologna,Saphir Sliti Taïder,Saphir Taïder
5224,"Iran, Islamic Republic of",Iran,Sardar Azmoun,
18762,Austria,Austria,Sasa Kalajdzic,
8908,Germany,Hertha Berlin,Sascha Burchert,
49081,Germany,Augsburg,Sascha Mölders,
25003,Germany,Schalke 04,Sascha Riether,
51710,Saudi Arabia,Saudi Arabia,Saud Abdullah Abdul Hamid,Saud Abdul Hamid
50503,Tunisia,Tunisia,Sayfallah Ltaief,
2974,Tunisia,Clermont Foot,Saîf-Eddine Khaoui,
2974,Tunisia,Tunisia,Saîf-Eddine Khaoui,
26713,Netherlands,Real Zaragoza,Saïd Boutahar,
24070,Spain,Eibar,Saúl Berjón Pérez,Saúl Berjón
26175,Spain,Levante UD,Saúl Fernández García,Saúl
26175,Spain,RC Deportivo La Coruña,Saúl Fernández García,Saúl
6381,Spain,Rayo Vallecano,Saúl Ñíguez Esclapez,Saúl Ñíguez
6381,Spain,Spain,Saúl Ñíguez Esclapez,Saúl Ñíguez
6381,Spain,Atlético Madrid,Saúl Ñíguez Esclapez,Saúl Ñíguez
4084,Canada,Charlotte,Scott Arfield,
4815,England,Leeds United,Scott Carson,
3407,England,Crystal Palace,Scott Dann,
10002,Scotland,Scotland,Scott McKenna,
3620,Scotland,Scotland,Scott McTominay,
20286,England,Charlton Athletic,Scott Parker,
20286,England,Chelsea,Scott Parker,
11117,England,Aston Villa,Scott Sinclair,
3510,Bosnia and Herzegovina,Marseille,Sead Kolašinac,
3510,Bosnia and Herzegovina,Schalke 04,Sead Kolašinac,
40412,England,Fulham,Sean Davis,
23377,England,Manchester United,Sean Goss,
12746,United States of America,United States,Sean Johnson,
20814,Belgium,Wolfsburg,Sebastiaan Bornauw,
7176,France,Genoa,Sebastian De Maio,
24919,Germany,Wolfsburg,Sebastian Jung,
38520,Germany,Borussia Dortmund,Sebastian Kehl,
8580,Germany,Hertha Berlin,Sebastian Langkamp,
5617,Sweden,Sunderland,Sebastian Larsson,
5617,Sweden,Sweden,Sebastian Larsson,
17925,Germany,Darmstadt 98,Sebastian Polter,
3309,Austria,Watford,Sebastian Prödl,
22824,Germany,Bayern Munich,Sebastian Rode,
6039,Germany,Hoffenheim,Sebastian Rudy,
6039,Germany,Germany,Sebastian Rudy,
12392,Germany,Wolfsburg,Sebastian Stolze,
26048,France,Gimnàstic Tarragona,Sebastien Chabaud,
10064,France,Troyes,Sebastien Renot,Sébastien Renot
26806,Uruguay,Málaga,Sebastián Bruno Fernández Miglierina,Sebastián Fernández
7154,Uruguay,Getafe,Sebastián Carlos Cristóforo Pepe,Sebastián Cristóforo
7154,Uruguay,Eibar,Sebastián Carlos Cristóforo Pepe,Sebastián Cristóforo
7154,Uruguay,Sevilla,Sebastián Carlos Cristóforo Pepe,Sebastián Cristóforo
6300,Uruguay,Uruguay,Sebastián Coates Nión,Sebastián Coates
6300,Uruguay,Sunderland,Sebastián Coates Nión,Sebastián Coates
27246,Argentina,Almería,Sebastián Dubarbier,Sebastián Dubarbier
26621,Uruguay,Villarreal,Sebastián Eguren Ledesma,Sebastián Eguren
35690,Uruguay,Uruguay,Sebastián Enzo Cáceres Ramos,Sebastián Cáceres
398665,Argentina,River Plate,Sebastián Pascual Rambert,Sebastián Rambert
26643,Argentina,Recreativo Huelva,Sebastián Ricardo Nayar,Sebastián Nayar
26216,Uruguay,RC Deportivo La Coruña,Sebastián Taborda Ramos,Sebastián Taborda
397871,Brazil,Brazil,Sebastião Miranda da Silva Filho,Mirandinha
11799,France,Rennes,Sega Coulibaly,Séga Coulibaly
40453,Colombia,Watford,Segundo Víctor Ibarbo Guerrero,Víctor Ibarbo
40453,Colombia,AS Roma,Segundo Víctor Ibarbo Guerrero,Víctor Ibarbo
68749,Tunisia,Tunisia,Seifeddine Jaziri,
23774,Morocco,Morocco,Selim Amallah,
149576,Turkey,Turkey,Semih Kılıçsoy,
7785,Bosnia and Herzegovina,Lazio,Senad Lulić,
26745,Spain,Hércules,Sendoa Aguirre Basterretxea,
7959,Belgium,Inter Milan,Senna Miangue,
21865,Belgium,Werder Bremen,Senne Lynen,
61095,France,Montpellier,Sepe Elye Wahi,
38616,Germany,Germany,Sepp Maier,
15458,Netherlands,FSV Mainz 05,Sepp van den Berg,
12554,Turkey,Huesca,Serdar Gürler,
400984,Germany,Bayern Munich,Serdar Taşçı,
8400,Germany,West Bromwich Albion,Serge Gnabry,
8400,Germany,Bayern Munich,Serge Gnabry,
8400,Germany,Germany,Serge Gnabry,
4762,Spain,Liverpool,Sergi Canós Tenes,Sergi Canós
3236,Spain,Málaga,Sergi Darder Moll,Sergi Darder
3236,Spain,Lyon,Sergi Darder Moll,Sergi Darder
3236,Spain,Espanyol,Sergi Darder Moll,Sergi Darder
6804,Spain,Celta Vigo,Sergi Gómez Solà,Sergi Gómez
6804,Spain,Sevilla,Sergi Gómez Solà,Sergi Gómez
11534,Spain,LAFC,Sergi Palencia Hurtado,Sergi Palencia
6379,Spain,Barcelona,Sergi Roberto Carnicer,Sergi Roberto
21229,Spain,Granada,Sergi Samper Montaña,Sergi Samper
21229,Spain,Barcelona,Sergi Samper Montaña,Sergi Samper
21881,United States of America,United States,Sergino Dest,Sergiño Dest
20734,Spain,Rayo Vallecano,Sergio Akieme Rodríguez,Sergio Akieme
20734,Spain,Barcelona,Sergio Akieme Rodríguez,Sergio Akieme
26627,Spain,Tenerife,Sergio Aragoneses Almeida,Sergio Aragoneses
6755,Spain,Real Valladolid,Sergio Asenjo Andrés,Sergio Asenjo
6755,Spain,Málaga,Sergio Asenjo Andrés,Sergio Asenjo
6755,Spain,Villarreal,Sergio Asenjo Andrés,Sergio Asenjo
52181,Spain,Granada,Sergio Barcia Laranxeira,Sergio Barcia
32815,Spain,Celta Vigo,Sergio Bermejo Lillo,Sergio Bermejo
26241,Spain,CD Numancia de Soria,Sergio Boris González Monteagudo,Sergio Boris
5203,Spain,Inter Miami,Sergio Busquets i Burgos,Sergio Busquets
5203,Spain,Barcelona,Sergio Busquets i Burgos,Sergio Busquets
5203,Spain,Spain,Sergio Busquets i Burgos,Sergio Busquets
24995,Spain,Atlético Madrid,Sergio Camello Pérez,Sergio Camello
6673,Spain,Real Sociedad,Sergio Canales Madrazo,Sergio Canales
6673,Spain,Valencia,Sergio Canales Madrazo,Sergio Canales
6673,Spain,Racing Santander,Sergio Canales Madrazo,Sergio Canales
6673,Spain,Real Betis,Sergio Canales Madrazo,Sergio Canales
49531,Spain,Celta Vigo,Sergio Carreira Vilariño,Sergio Carreira
38645,Argentina,Argentina,Sergio Daniel Batista,Sergio Batista
6700,Spain,Eibar,Sergio Enrich Ametller,Sergi Enrich
6718,Spain,Getafe,Sergio Escudero Palomo,Sergio Escudero
6718,Spain,Sevilla,Sergio Escudero Palomo,Sergio Escudero
8167,Argentina,Las Palmas,Sergio Ezequiel Araújo,Sergio Araujo
25969,Spain,Real Zaragoza,Sergio Fernández González,Sergio
25969,Spain,Celta Vigo,Sergio Fernández González,Sergio
25969,Spain,Osasuna,Sergio Fernández González,Sergio
6767,Spain,Levante UD,Sergio García De La Fuente,Sergio García
6767,Spain,Real Betis,Sergio García De La Fuente,Sergio García
6767,Spain,Espanyol,Sergio García De La Fuente,Sergio García
6767,Spain,Real Zaragoza,Sergio García De La Fuente,Sergio García
4892,Argentina,Manchester United,Sergio Germán Romero,Sergio Romero
6742,Spain,Eibar,Sergio Gontán Gallardo,Keko
6742,Spain,Málaga,Sergio Gontán Gallardo,Keko
6742,Spain,Real Valladolid,Sergio Gontán Gallardo,Keko
26206,Spain,RC Deportivo La Coruña,Sergio González Soriano,Sergio
17027,Spain,Real Valladolid,Sergio Guardiola Navarro,Sergi Guardiola
22199,Spain,Huesca,Sergio Gómez Martín,Sergio Gómez
23743,Brazil,Cincinnati,Sergio Henrique Santos Gomes,Sergio Santos
24211,Spain,Osasuna,Sergio Herrera Pirón,Sergio Herrera
398687,Argentina,Argentina,Sergio Javier Goycochea,Sergio Goycochea
3237,Argentina,Argentina,Sergio Leonel Agüero del Castillo,Sergio Agüero
3237,Argentina,Atlético Madrid,Sergio Leonel Agüero del Castillo,Sergio Agüero
3237,Argentina,Manchester City,Sergio Leonel Agüero del Castillo,Sergio Agüero
6657,Spain,Real Betis,Sergio León Limones,Sergio León
6657,Spain,Levante UD,Sergio León Limones,Sergio León
6657,Spain,Osasuna,Sergio León Limones,Sergio León
15737,Spain,Villarreal,Sergio Lozano Lluch,Sergio Lozano
26444,Spain,Levante UD,Sergio Martínez Ballesteros,Sergio Ballesteros
26444,Spain,Mallorca,Sergio Martínez Ballesteros,Sergio Ballesteros
26255,Spain,Sporting Gijón,Sergio Matabuena Delgado,Sergio Matabuena
197595,Spain,Sporting Gijón,Sergio Mendigutxia Iglesias,
6858,Spain,Getafe,Sergio Mora Sánchez,Sergio Mora
398745,Argentina,Argentina,Sergio Omar Almirón,
26524,Spain,CD Numancia de Soria,Sergio Ortega González,Sergio Ortega
27206,Spain,Elche,Sergio Pelegrín López,Sergio Pelegrín
6682,Spain,Levante UD,Sergio Postigo Redondo,Sergio Postigo
5201,Spain,Paris Saint-Germain,Sergio Ramos García,Sergio Ramos
5201,Spain,Real Madrid,Sergio Ramos García,Sergio Ramos
5201,Spain,Spain,Sergio Ramos García,Sergio Ramos
18620,Spain,Real Madrid,Sergio Reguilón Rodríguez,Sergio Reguilón
18620,Spain,Sevilla,Sergio Reguilón Rodríguez,Sergio Reguilón
6823,Spain,Paris Saint-Germain,Sergio Rico González,Sergio Rico
6823,Spain,Sevilla,Sergio Rico González,Sergio Rico
36710,Uruguay,Uruguay,Sergio Rochet Álvarez,Sergio Rochet
26409,Spain,Barcelona,Sergio Rodríguez García,Rodrí
26409,Spain,Hércules,Sergio Rodríguez García,Rodrí
26409,Spain,Rayo Vallecano,Sergio Rodríguez García,Rodrí
397990,Argentina,Argentina U20,Sergio Rubén García,Sergio García
6904,Spain,Espanyol,Sergio Sánchez Ortega,Sergio Sánchez
6904,Spain,Málaga,Sergio Sánchez Ortega,Sergio Sánchez
6904,Spain,Racing Santander,Sergio Sánchez Ortega,Sergio Sánchez
26245,Spain,Sporting Gijón,Sergio Sánchez Sánchez,Sergio Sánchez
24073,Spain,Mallorca,Sergio Tejera Rodríguez,Sergio Tejera
6884,Spain,Celta Vigo,Sergio Álvarez Conde,Sergio Álvarez
13107,Spain,Eibar,Sergio Álvarez Díaz,Sergio Álvarez
13107,Spain,Sporting Gijón,Sergio Álvarez Díaz,Sergio Álvarez
398663,Argentina,River Plate,Sergio Ángel Berti Pizzani,Sergio Berti
385820,Portugal,Paris Saint-Germain,Serif Nhaga,
18240,Senegal,Senegal,Serigne Modou Kara Mbodji,Kara Mbodji
159770,Senegal,Mumbai City,Serigne Mourtada Fall,
40266,England,Leeds United,Seth Johnson,
4719,Senegal,AS Monaco,Seydou Sy,
125823,"Iran, Islamic Republic of",Iran,Seyed Hossein Hosseini,
5228,"Iran, Islamic Republic of",Iran,Seyed Majid Hosseini,Majid Hosseini
40847,"Congo, (Kinshasa)",AS Monaco,Shabani Christophe Nonda,Shabani Nonda
19775,England,Yeovil Town LFC,Shannon Albuery,
6806,United States of America,United States,Shaquell Moore,Shaq Moore
40307,England,Wolverhampton Wanderers,Shaun Newton,
41459,South Africa,Charlton Athletic,Shaun Thurston Bartlett,
38551,England,Manchester City,Shaun Wright-Phillips,
12035,Germany,Augsburg,Shawn Parker,
5074,Canada,Orlando Pride,Shelina Laura Zadorsky,
67725,Egypt,Egypt,Sherif Ekramy Ahmed,Sherif Ekramy
5684,Japan,Borussia Dortmund,Shinji Kagawa,
5684,Japan,Japan,Shinji Kagawa,
3810,Japan,Leicester City,Shinji Okazaki,
3810,Japan,Huesca,Shinji Okazaki,
3810,Japan,Japan,Shinji Okazaki,
394487,Japan,Borussia Mönchengladbach,Shio Fukuda,
3638,Germany,Valencia,Shkodran Mustafi,
37215,Japan,Japan,Shogo Taniguchi,
124177,"Iran, Islamic Republic of",Iran,Shoja Khalilzadeh,
100436,Japan,Japan,Shuto Machino,
25719,Japan,Japan,Shūichi Gonda,
46540,England,Aston Villa,Sian Rogers,
6777,Brazil,Real Betis,Sidnei Rechel da Silva Júnior,Sidnei
6777,Brazil,RC Deportivo La Coruña,Sidnei Rechel da Silva Júnior,Sidnei
6777,Brazil,Espanyol,Sidnei Rechel da Silva Júnior,Sidnei
9097,Germany,Schalke 04,Sidney Sam,
38609,Germany,German DR,Siegmar Wätzlich,
8061,Netherlands,Newcastle United,Siem Stefan de Jong,
23645,Norway,Toronto FC,Sigurd Rosted,
397783,Sweden,Sweden,Sigvard Parling,
7295,France,Metz,Sikou Niakate,Sikou Niakaté
7295,France,Mali,Sikou Niakate,Sikou Niakaté
13329,"Congo, (Kinshasa)",VfB Stuttgart,Silas Katompa Mvumpa,
13329,"Congo, (Kinshasa)",Congo DR,Silas Katompa Mvumpa,
7796,Switzerland,FSV Mainz 05,Silvan Widmer,
7796,Switzerland,Udinese,Silvan Widmer,
7796,Switzerland,Switzerland,Silvan Widmer,
20136,Portugal,Recreativo Huelva,Silvestre Manuel Gonçalves Varela,Silvestre Varela
44973,Croatia,AS Roma,Silvio Anočić,
24826,"Congo, (Kinshasa)",Congo DR,Simon Bokote Banza,Simon Banza
40390,England,Bolton Wanderers,Simon Charlton,
3608,England,AFC Bournemouth,Simon Francis,
40372,England,Leeds United,Simon Johnson,
45668,France,Bordeaux,Simon Lefebvre,
3539,Belgium,Liverpool,Simon Mignolet,
3539,Belgium,Belgium,Simon Mignolet,
42427,France,OGC Nice,Simon Pouplin,
41458,England,Charlton Athletic,Simon Royce,
29319,Croatia,Croatia,Simon Sluga,
8822,Germany,FC Köln,Simon Zoller,
19765,Portugal,Atlético Madrid,Simão Pedro Fonseca Sabrosa,Simão
19765,Portugal,Espanyol,Simão Pedro Fonseca Sabrosa,Simão
15572,Netherlands,Everton LFC,Siri Worm,
9428,Scotland,Auxerre,Siriki Dembele,Siriki Dembélé
45083,France,Lorient,Siriné Doucouré,
26189,Spain,Osasuna,Sisinio González Martínez,Sisi
26189,Spain,Recreativo Huelva,Sisinio González Martínez,Sisi
26189,Spain,Real Valladolid,Sisinio González Martínez,Sisi
102722,South Africa,South Africa,Siyanda Xulu,
39723,Netherlands,Ajax,Sjaak Swart,
401481,France,Angers,Slimane Sissoko,
35287,Morocco,Villarreal,Sofian Chakla,Soufiane Chakla
35287,Morocco,Getafe,Sofian Chakla,Soufiane Chakla
3625,Morocco,Angers,Sofiane Boufal,
3625,Morocco,Celta Vigo,Sofiane Boufal,
3625,Morocco,Lille,Sofiane Boufal,
3625,Morocco,Morocco,Sofiane Boufal,
10463,France,AS Monaco,Sofiane Diop,
10463,France,OGC Nice,Sofiane Diop,
18724,Algeria,Almería,Sofiane Feghouli,
18724,Algeria,Valencia,Sofiane Feghouli,
18724,Algeria,Algeria,Sofiane Feghouli,
5234,Morocco,Morocco,Sofyan Amrabat,
35614,France,Clermont Foot,Sofyan Chader,
10822,Germany,Eintracht Frankfurt,Sonny Kittel,
46542,England,Aston Villa,Sophie Haywood,
401960,England,Everton LFC,Sophie Slater,
4446,France,Lille,Soualiho Meïté,
3679,Senegal,Montpellier,Souleymane Camara,
45979,France,Auxerre,Souleymane Isaak Toure,Souleymane Isaak Touré
168976,France,AS Monaco,Soungoutou Magassa,
42527,South Africa,South Africa,Sphephelo S''Miso Sithole,
397848,Sweden,Sweden,Staffan Tapper,
40295,Australia,Birmingham City,Stan Lazaridis,
6405,France,Hoffenheim,Stanley Nsoki,
40407,France,Lyon,Steed Malbranque,
40407,France,Fulham,Steed Malbranque,
21156,Germany,Eintracht Frankfurt,Stefan Aigner,
8559,Germany,FSV Mainz 05,Stefan Bell,
8513,Austria,Austria,Stefan Ilsanker,
11394,Germany,Bayer Leverkusen,Stefan Kießling,
8779,Austria,Borussia Mönchengladbach,Stefan Lainer,
8779,Austria,Austria,Stefan Lainer,
40463,Germany,Ingolstadt,Stefan Lex,
11821,Austria,Austria,Stefan Posch,
364785,Netherlands,Aston Villa,Stefan Postma,
400619,Germany,Eintracht Frankfurt,Stefan Reinartz,
15275,Germany,Bayern Munich,Stefan Reuter,
30394,Germany,FC Heidenheim,Stefan Schimmer,
13110,Czech Republic,AC Milan,Stefan Simič,
400805,Germany,Ingolstadt,Stefan Wannenwetsch,
7787,Netherlands,Netherlands,Stefan de Vrij,
7787,Netherlands,Lazio,Stefan de Vrij,
15173,Germany,Leicester City,Steffen Freund,
15595,Norway,Wolverhampton Wanderers,Steffen Iversen,
72768,Germany,FC Köln,Steffen Tigges,
5541,Switzerland,Switzerland,Stephan Lichtsteiner,
5541,Switzerland,Juventus,Stephan Lichtsteiner,
26149,France,Tottenham Hotspur,Stephane Dalmat,Stéphane Dalmat
26149,France,Racing Santander,Stephane Dalmat,Stéphane Dalmat
5000,Australia,OL Reign,Stephanie-Elise Catley,Steph Catley
11187,Canada,Canada,Stephen Antunes Eustáquio,
40297,England,Birmingham City,Stephen Clemence,
377676,Scotland,Southampton,Stephen Crainey,
39702,England,NY Cosmos,Stephen Kenneth Hunt,Stephen Hunt
9629,Scotland,Swansea City,Stephen Kingsley,
9048,Scotland,Scotland,Stephen O''Donnell,Stephen O'Donnell
