,pct_shot_first_time,pct_shot_follows_dribble,pct_shot_open_goal,pct_shot_dominant_foot,pct_shot_header,pct_shot_goal_scored,pct_shot_taken_saved,shots_per_minute,goals_over_expected,pct_shot_from_q1_dist,pct_shot_from_q2_dist,pct_shot_from_q3_dist,pct_shot_from_q4_dist,pct_shots_taken_in_arc,pct_of_goals_from_arc,pct_shots_taken_in_box,pct_of_goals_from_box,avg_progress_to_goal_shooting_on_per_carry,avg_distance_traveled_per_carry,pct_carrying_team_possession,pct_miscontrol,pct_dispossessed,carries,pct_duel_won,duels_per_minute,foul_committed_per_minute,yellow_cards_per_minute,red_cards_per_minute,defensive_pressures_applied_per_minute,defensive_blocks_per_minute,defensive_interceptions_per_minute,MINUTES_ON_PITCH,pass_attempt,pass_success_pct,pass_attempts_per_minute,percent_cross_success,percent_through_ball_success,percent_pass_through_ball,percent_pass_cross,percent_q1_pass_dist,percent_q2_pass_dist,percent_q3_pass_dist,percent_q4_pass_dist,pass_shot_assist_per_minute,cluster
7560,0.29577464788732394,0.0,0.08450704225352113,0.5633802816901409,0.19718309859154928,0.16901408450704225,0.0,0.03424382244658446,-0.818452169187367,0.39436619718309857,0.28169014084507044,0.18309859154929578,0.14084507042253522,0.28169014084507044,0.0,0.704225352112676,1.0,1.437761758678495,5.252487783233501,0.017947107232780316,0.14705882352941177,0.08823529411764706,476.0,0.5555555555555556,0.007364975450081833,0.0028641571194762683,0.0,0.0,0.09083469721767594,0.005319148936170213,0.0,2444.0,593.0,0.37268128161888703,0.24263502454991817,0.26666666666666666,1.0,0.0016863406408094434,0.025295109612141653,0.23946037099494097,0.2596964586846543,0.2900505902192243,0.21079258010118043,0.007364975450081833,3
7561,0.75,0.0,0.0,0.75,0.125,0.125,0.0,0.014100229128723342,0.5976708792150021,0.125,0.625,0.25,0.0,0.25,1.0,0.75,0.0,1.9378450095616513,4.614865303769619,0.02235992639655915,0.02622950819672131,0.019672131147540985,305.0,0.5384615384615384,0.03196066379840197,0.0,0.002458512599877074,0.0,0.17291538619135424,0.03278016799836099,0.004097520999795124,1220.2500000000002,594.0,0.2946127946127946,0.48678549477566063,0.21052631578947367,0.0,0.0016835016835016834,0.03198653198653199,0.265993265993266,0.2760942760942761,0.25084175084175087,0.20707070707070707,0.008195041999590246,1
7562,0.5128205128205128,0.0,0.05128205128205128,0.8205128205128205,0.05128205128205128,0.20512820512820512,0.0,0.020554984583761565,2.5770087130367756,0.28205128205128205,0.5384615384615384,0.07692307692307693,0.10256410256410256,0.1282051282051282,0.0,0.8717948717948718,1.0,4.942036149869754,9.58055617513426,0.048927637762583055,0.09857142857142857,0.09,700.0,0.49295774647887325,0.02280404049055452,0.002569469351048397,0.0012847346755241985,0.0,0.1740815485335289,0.011883795748598835,0.0022482856821673474,3113.483333333333,573.0,0.4432809773123909,0.18403824226884144,0.3069306930693069,1.0,0.0017452006980802793,0.1762652705061082,0.3298429319371728,0.2356020942408377,0.2111692844677138,0.22338568935427575,0.008029591722026242,0
7563,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.014226437462951987,-0.2104306393302977,0.0,0.125,0.0,0.875,0.625,0.0,0.0,0.0,2.3721173897781265,5.7823485407068365,0.03341211507099829,0.024279210925644917,0.025796661608497723,659.0,0.5370370370370371,0.025030708971655047,0.0018541265904929664,0.0004635316476232416,0.0,0.1469395322965676,0.025494240619278286,0.005562379771478899,2157.3500000000004,993.0,0.24471299093655588,0.4602869260898787,0.22807017543859648,0.0,0.0010070493454179255,0.05740181268882175,0.3001007049345418,0.2175226586102719,0.1863041289023162,0.29607250755287007,0.013905949428697242,2
7564,0.2631578947368421,0.0,0.0,0.3157894736842105,0.6842105263157895,0.10526315789473684,0.0,0.018346556801905466,0.5541213266551495,0.5789473684210527,0.42105263157894735,0.0,0.0,0.0,0.0,1.0,1.0,1.3316631949491096,4.994215176905284,0.050844724562215456,0.0069124423963133645,0.004608294930875576,868.0,0.5319148936170213,0.021838795613654666,0.0,0.0018586209032897588,0.0,0.1263862214237036,0.025091382194411743,0.006969828387336595,2152.1333333333337,1124.0,0.06494661921708185,0.5222724738244222,0.0,0.0,0.0017793594306049821,0.0,0.11832740213523131,0.22330960854092527,0.30071174377224197,0.35765124555160144,0.0,3
7565,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01012829169480081,-0.08760392665863037,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4570681364666042,4.706051520830039,0.012880032187670563,0.03225806451612903,0.16129032258064516,31.0,0.5833333333333334,0.03871384019787073,0.0,0.0,0.0,0.15485536079148293,0.016130766749112808,0.0032261533498225614,309.9666666666667,42.0,0.2619047619047619,0.13549844069254757,0.0,0.0,0.0,0.047619047619047616,0.3333333333333333,0.30952380952380953,0.23809523809523808,0.11904761904761904,0.0,1
7567,0.2777777777777778,0.0,0.027777777777777776,0.8611111111111112,0.0,0.027777777777777776,0.027777777777777776,0.038121459204744,-2.369015846401453,0.05555555555555555,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.4722222222222222,0.0,0.5,1.0,2.9755426362933868,7.225928181015984,0.06255257106589844,0.04462242562929062,0.04576659038901602,874.0,0.5416666666666666,0.014921042815103413,0.0006217101172959755,0.002486840469183902,0.0,0.15418410908940194,0.015542752932399389,0.002486840469183902,1608.4666666666667,942.0,0.22399150743099788,0.5856509304928089,0.26666666666666666,0.0,0.0,0.03184713375796178,0.21868365180467092,0.2229299363057325,0.21762208067940553,0.34076433121019106,0.018029593401583287,0
7568,0.3333333333333333,0.0,0.0,0.8333333333333334,0.05555555555555555,0.16666666666666666,0.0,0.014626218851570963,1.479376893490553,0.05555555555555555,0.3333333333333333,0.1111111111111111,0.5,0.5,0.0,0.4444444444444444,1.0,2.162392447850662,5.380921029817803,0.03294477477095188,0.02244165170556553,0.03859964093357271,1114.0,0.631578947368421,0.01881446843625361,0.0016503919680924222,0.0006601567872369688,0.0,0.12608994636226106,0.020464860404346034,0.0036308623298033286,3029.5833333333335,1463.0,0.19890635680109364,0.48290468986384266,0.16981132075471697,1.0,0.000683526999316473,0.07245386192754613,0.3362952836637047,0.2727272727272727,0.20164046479835954,0.18933697881066303,0.006931646265988172,0
7569,0.38461538461538464,0.0,0.0,0.9230769230769231,0.0,0.15384615384615385,0.0,0.012363682475272635,0.9548494284972548,0.07692307692307693,0.0,0.38461538461538464,0.5384615384615384,0.8461538461538461,0.5,0.15384615384615385,0.5,1.4467493583065152,4.138526552169034,0.02803571096774542,0.019693654266958426,0.014223194748358862,914.0,0.5142857142857142,0.02886201209455745,0.0,0.0008246289169873558,0.0,0.10967564595931832,0.014843320505772405,0.0037108301264431012,2425.333333333333,1313.0,0.18811881188118812,0.5413688840021991,0.3382352941176471,0.0,0.0030464584920030465,0.05178979436405179,0.3427265803503427,0.277989337395278,0.19192688499619193,0.18735719725818736,0.0074216602528862025,2
7570,0.375,0.0,0.0,0.671875,0.015625,0.09375,0.0,0.027066842413178166,1.6342925680801272,0.03125,0.296875,0.265625,0.40625,0.546875,0.0,0.421875,1.0,2.229715828051397,5.818016959003268,0.03844252397029598,0.09313264346190028,0.07808090310442145,1063.0,0.6142857142857143,0.02388915432393694,0.0013650945327963965,0.0013650945327963965,0.0,0.1955497918230838,0.01501603986076036,0.00409528359838919,2930.2000000000003,1033.0,0.27686350435624396,0.35253566309466927,0.10344827586206896,0.0,0.001936108422071636,0.028073572120038724,0.2623426911907067,0.24298160696999033,0.2197483059051307,0.2749273959341723,0.011603303528769366,0
7571,0.3076923076923077,0.0,0.0,0.38461538461538464,0.5384615384615384,0.0,0.0,0.02296346453911149,-0.3682496310211718,0.0,0.5384615384615384,0.0,0.46153846153846156,0.46153846153846156,0.0,0.5384615384615384,0.0,1.1440313989886146,4.26087662132429,0.029818232237152662,0.014925373134328358,0.016417910447761194,670.0,0.6829268292682927,0.02060042708202487,0.0,0.004522044969224971,0.0,0.20449692249717372,0.018088179876899885,0.004019595528199975,1990.25,966.0,0.14803312629399587,0.485366160030147,0.6,0.0,0.002070393374741201,0.005175983436853002,0.17184265010351968,0.2412008281573499,0.2598343685300207,0.32712215320910976,0.005526943851274966,1
7572,0.3611111111111111,0.0,0.027777777777777776,0.5,0.2777777777777778,0.1388888888888889,0.0,0.01805189921022941,0.6621756288222969,0.4722222222222222,0.08333333333333333,0.0,0.4444444444444444,0.4444444444444444,0.0,0.5555555555555556,1.0,2.4159971321413902,5.60764023055715,0.040203672791479184,0.012032932235592146,0.011399620012666244,1579.0,0.5757575757575758,0.02218918333345785,0.0006723994949532681,0.0031378643097819178,0.0,0.1472554893947657,0.018378919528722663,0.003810263804735186,4461.633333333333,2127.0,0.14997649271274094,0.47673124192186717,0.3181818181818182,0.5,0.0028208744710860366,0.010343206393982134,0.1382228490832158,0.22519981194170194,0.3140573577809121,0.3225199811941702,0.003810263804735187,0
7573,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.031233732431025507,-0.07061615539714694,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,1.2887155294902988,4.718808656878542,0.02841586844534746,0.01263537906137184,0.007220216606498195,554.0,0.5625,0.026595499081162446,0.0005540728975242177,0.003324437385145306,0.0,0.1440589533562966,0.0188384785158234,0.003324437385145306,1804.8166666666666,960.0,0.23229166666666667,0.5319099816232489,0.15,0.0,0.0010416666666666667,0.020833333333333332,0.25625,0.2708333333333333,0.19583333333333333,0.27708333333333335,0.0022162915900968707,1
7574,0.34375,0.0,0.0,0.5,0.28125,0.0625,0.0625,0.028056229359675017,-1.248260130174458,0.4375,0.25,0.125,0.1875,0.3125,0.0,0.6875,1.0,1.8345901399351547,6.273116360469948,0.020561701632664343,0.15673981191222572,0.10658307210031348,319.0,0.6428571428571429,0.00817948118719327,0.004673989249824726,0.0011684973124561815,0.0,0.18403832671184858,0.0070109838747370885,0.0005842486562280907,1711.6000000000001,468.0,0.4423076923076923,0.27342837111474644,0.13333333333333333,1.0,0.002136752136752137,0.03205128205128205,0.22435897435897437,0.2094017094017094,0.24786324786324787,0.31837606837606836,0.004673989249824725,3
7575,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.01833340608494478,0.4196595847606659,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.20545988336525,5.094637581895575,0.048025168550194744,0.008703220191470844,0.0017406440382941688,1149.0,0.6111111111111112,0.01650530691465381,0.00045848074762927244,0.0022924037381463623,0.0,0.10040728373081066,0.01879771065280017,0.005043288223921997,2181.116666666667,1401.0,0.059957173447537475,0.6423315274286107,0.5,0.0,0.0014275517487508922,0.0014275517487508922,0.18486795146324053,0.2698072805139186,0.31620271234832265,0.2291220556745182,0.003209365233404907,3
7576,0.18181818181818182,0.0,0.0,0.7272727272727273,0.18181818181818182,0.0,0.0,0.01921397379912664,-0.3611811171285808,0.18181818181818182,0.0,0.18181818181818182,0.6363636363636364,0.7272727272727273,0.0,0.2727272727272727,0.0,2.27974354604128,5.826564388574473,0.03494433825909456,0.04790419161676647,0.023952095808383235,501.0,0.6481481481481481,0.04385727435161622,0.002436515241756456,0.0008121717472521521,0.0,0.2428393524283935,0.01949212193405165,0.0008121717472521521,1231.2666666666667,660.0,0.2863636363636364,0.5360333531864205,0.25,0.0,0.0030303030303030303,0.048484848484848485,0.27121212121212124,0.23939393939393938,0.1803030303030303,0.3090909090909091,0.012182576208782284,2
7577,0.2857142857142857,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.010560989715607635,0.5077339909039438,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,0.42857142857142855,0.0,0.5714285714285714,1.0,2.4533804742747063,5.396157312001574,0.03512552742387142,0.025449101796407185,0.0374251497005988,668.0,0.7,0.015047399307819632,0.0010031599538546422,0.0010031599538546422,0.0,0.1193760345087024,0.022571098961729447,0.0035110598384912473,1993.6999999999998,961.0,0.2643080124869927,0.4820183578271556,0.5,0.0,0.002081165452653486,0.03954214360041623,0.27991675338189387,0.2206035379812695,0.2372528616024974,0.26222684703433924,0.007523699653909817,0
7579,0.5263157894736842,0.0,0.0,0.8947368421052632,0.0,0.0,0.05263157894736842,0.016583989176764957,-0.4460032661445439,0.05263157894736842,0.05263157894736842,0.3157894736842105,0.5789473684210527,0.8421052631578947,0.0,0.15789473684210525,0.0,2.266539546063835,5.5520330296583955,0.053877198959504956,0.022091310751104567,0.016200294550810016,1358.0,0.5949367088607594,0.029686227844930167,0.0037577503601177423,0.003006200288094194,0.0,0.19502724369011082,0.01954030187261226,0.003006200288094194,2661.1666666666665,1616.0,0.1311881188118812,0.6072524581950273,0.1111111111111111,0.375,0.0049504950495049506,0.005569306930693069,0.19925742574257427,0.23824257425742573,0.2592821782178218,0.3032178217821782,0.00526085050416484,2
7581,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.028440511929214724,-0.14881492033600807,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,3.8856600067832745,8.157517542905072,0.048724561719234886,0.1,0.0,30.0,1.0,0.009480170643071575,0.0,0.0,0.0,0.12324221835993047,0.04740085321535788,0.0,105.48333333333333,27.0,0.4444444444444444,0.25596460736293253,0.16666666666666666,0.0,0.0,0.2222222222222222,0.18518518518518517,0.1111111111111111,0.07407407407407407,0.6296296296296297,0.01896034128614315,1
7582,0.3,0.0,0.0,0.7,0.1,0.0,0.0,0.02730872513768149,-0.4465701594017446,0.1,0.2,0.3,0.4,0.5,0.0,0.5,0.0,5.565628293538966,9.723191208360634,0.05891680186491074,0.024,0.04,125.0,0.0,0.0027308725137681488,0.0027308725137681488,0.0,0.0,0.07100268535797187,0.0027308725137681488,0.0,366.18333333333334,139.0,0.22302158273381295,0.3795912794137727,0.38461538461538464,0.0,0.0,0.09352517985611511,0.18705035971223022,0.2733812949640288,0.2517985611510791,0.28776978417266186,0.016385235082608893,2
7584,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.028205429545187448,-0.19516251794993877,0.0,0.25,0.5,0.25,1.0,0.0,0.0,0.0,0.9978646157220131,4.379170849532024,0.04207335915270005,0.0380952380952381,0.01904761904761905,105.0,0.5,0.016028851933480262,0.0,0.0040072129833700655,0.0,0.20837507513524342,0.008014425966740131,0.0040072129833700655,249.55,125.0,0.176,0.5009016229212583,0.6,1.0,0.008,0.04,0.096,0.224,0.248,0.432,0.024043277900220397,2
7586,0.25,0.0,0.0,0.5,0.5,0.0,0.0,0.01635657329789409,-0.17670189030468464,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.4165773529687462,5.167447469466299,0.03890259774536054,0.03125,0.01875,160.0,0.6,0.022257669621990578,0.004451533924398116,0.0,0.0,0.12019141595874913,0.022257669621990578,0.008903067848796232,449.28333333333336,196.0,0.11224489795918367,0.4362503245910153,0.3333333333333333,0.0,0.00510204081632653,0.015306122448979591,0.32142857142857145,0.2602040816326531,0.18877551020408162,0.22959183673469388,0.011128834810995289,1
7587,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.009899356541824781,-0.03724758420139551,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.9864171938471515,5.3763840471458515,0.051270273177832386,0.03067484662576687,0.018404907975460124,163.0,0.7142857142857143,0.017288219313410718,0.0,0.0,0.0,0.21486786860953322,0.01975796492961225,0.014818473697209188,404.90000000000003,187.0,0.0962566844919786,0.4618424302296863,0.0,1.0,0.0106951871657754,0.0,0.13903743315508021,0.1925133689839572,0.26737967914438504,0.40106951871657753,0.004939491232403062,2
7588,0.4,0.0,0.0,1.0,0.0,0.2,0.0,0.051912095518255756,0.2502646706998348,0.2,0.4,0.4,0.0,0.4,0.0,0.6,1.0,4.535617641184467,7.9679601239951845,0.1547511852581248,0.044444444444444446,0.02962962962962963,135.0,0.5,0.0207648382073023,0.0,0.0,0.0,0.28032531579858105,0.0,0.0,96.31666666666666,125.0,0.192,1.2978023879563938,0.23076923076923078,0.0,0.008,0.104,0.168,0.144,0.112,0.576,0.06229451462190691,0
7589,0.42857142857142855,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.0,0.03617571059431524,0.08217076398432255,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.0,2.606701001476162,6.037842595758252,0.04616745675342576,0.023255813953488372,0.013953488372093023,215.0,0.4666666666666667,0.030689490554456796,0.0020459660369637864,0.0,0.0,0.08593057355247903,0.020459660369637863,0.010229830184818932,488.76666666666665,253.0,0.17391304347826086,0.5176294073518379,0.2857142857142857,0.0,0.0,0.02766798418972332,0.35968379446640314,0.2766798418972332,0.19367588932806323,0.16996047430830039,0.00613789811089136,1
7590,0.4,0.0,0.1,0.4,0.2,0.1,0.0,0.03433869398500544,-1.2854848951101303,0.5,0.3,0.1,0.1,0.2,0.0,0.8,1.0,3.9288747941924917,6.816506034787172,0.031020952707119,0.04195804195804196,0.1048951048951049,143.0,0.5714285714285714,0.017881471389645773,0.0025544959128065395,0.0,0.0,0.18392370572207084,0.010217983651226158,0.0025544959128065395,391.4666666666667,137.0,0.1897810218978102,0.3499659400544959,0.2,1.0,0.0072992700729927005,0.0364963503649635,0.19708029197080293,0.23357664233576642,0.16058394160583941,0.40875912408759124,0.015326975476839236,3
7591,0.42857142857142855,0.0,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.017863218781898605,0.3619043314829469,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,0.42857142857142855,0.0,0.5714285714285714,1.0,1.6843128735237305,5.219431860370902,0.03172560097571505,0.014705882352941176,0.0196078431372549,204.0,0.6818181818181818,0.03209726443768997,0.0,0.0014589665653495442,0.0,0.11671732522796353,0.01750759878419453,0.0029179331306990884,685.4166666666667,245.0,0.16326530612244897,0.35744680851063826,0.4,0.0,0.004081632653061225,0.02040816326530612,0.2163265306122449,0.23265306122448978,0.22040816326530613,0.3306122448979592,0.002917933130699088,0
